id,created_at,updated_at,start_date,end_date,author,product_type,lower_danger,middle_danger,upper_danger,bottom_line,hazard_discussion
158938,2025-01-10 13:55:32,2025-01-10 20:56:55,2025-01-10 16:00:00,2025-01-11 16:00:00,John Sykes,forecast,,2,3,"<p>Human triggered avalanches 1 to 3' deep are possible today due to the recent snowfall and strong winds from a series of storms this week. The most concerning areas are above 2000' where dry snow fell. We have little information about the stability of the new snow and recommend a conservative approach to avalanche terrain.&nbsp;</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Eastern Talkeetna Mtns - </strong>We've heard reports of remotely triggered avalanches near Gunsight Mtn in the eastern Talkeetnas. This area has no avalanche forecast and can harbor a shallow and weak snowpack. If you are heading north seeking dry snow this weekend be sure to assess the snowpack before entering avalanche terrain.</p>",NULL
158824,2025-01-09 1:34:09,2025-01-09 15:57:26,2025-01-09 16:00:00,2025-01-10 16:00:00,Mik Dalpes,forecast,3,4,4,"<p>Another warm storm began last night bringing a heavy load of snow and rain to an already touchy snowpack. The avalanche danger is <strong>HIGH</strong>. Natural avalanches that could be 1 to 4' deep are likely to have occurred already above 2,000' and we could see more before this storm tapers off midday. These avalanches could be large enough to run below treeline so overhead hazard is a concern. <strong>Travel in avalanche terrain is not recommended.</strong></p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Lower 48 Avalanche Accidents:&nbsp; </strong>It has been a tragic couple weeks in the lower 48 with six avalanche fatalities in Idaho, Nevada, Utah, Colorado, and Wyoming. These mark the first US&nbsp;<a href=""https://avalanche.org/avalanche-accidents/#/"" target=""_blank"" rel=""noopener"">fatal accidents for the season</a>. Our thoughts are with our friends to the south and our deepest condolences to all those affected by these events.</p>",NULL
158756,2025-01-08 4:05:02,2025-01-08 16:07:33,2025-01-08 16:00:00,2025-01-09 16:00:00,Mik Dalpes,forecast,,3,3,"<p>Avalanche conditions are dangerous today and there are good chances the weight of a person could trigger an avalanche that is 2 to 3' deep or more. This problem exists above about 2,000' where the thick crust below this elevation begins to thin. With the sensitivity that the snowpack was demonstrating yesterday, avalanches may be triggered remotely (from a distance or from below). This warrants caution when approaching slopes above 30 degrees.&nbsp;</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Lower 48 Avalanche Accidents:&nbsp; </strong>It has been a tragic couple weeks in the lower 48 with six avalanche fatalities in Idaho, Nevada, Utah, Colorado, and Wyoming. These mark the first US&nbsp;<a href=""https://avalanche.org/avalanche-accidents/#/"" target=""_blank"" rel=""noopener"">fatal accidents for the season</a>. Our thoughts are with our friends to the south and our deepest condolences to all those affected by these events.</p>",NULL
158683,2025-01-07 4:57:57,2025-01-07 17:11:39,2025-01-07 16:00:00,2025-01-08 16:00:00,Daniel Krueger,forecast,,3,3,"<p>Large storm slab avalanches 2 to 3&rsquo; deep will be easy to trigger today and 4&rsquo;+ deep in areas that are wind loaded. This snow is sitting on top of weak snow that may make a slope even easier to trigger. Natural avalanches may occur. Look out for and avoid traveling under slopes where glide cracks could release and cornices could fall creating large avalanches above you. Dangerous avalanche conditions exist today. The safest option is to avoid steep wind loaded slopes and consider more conservative objectives if you find yourself above treeline.&nbsp;</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>From the Alaska Department of Transportation: There will be intermittent traffic delays Tuesday January 7th, 2025 on the Seward Highway and Portage Glacier Highway for Avalanche Hazard Reduction work from mileposts 83 (South of Girdwood and North of Portage). Motorists should expect delays of up to 45 minutes between 09:00 AM and 12:00 PM. Updates will be posted on <a href=""http://511.alaska.gov/"" target=""_blank"" rel=""noopener"">511.alaska.gov</a>.</p>",NULL
158591,2025-01-06 0:36:07,2025-01-06 16:07:49,2025-01-06 16:00:00,2025-01-07 16:00:00,Wendy Wagner,forecast,3,4,4,"<p>Dangerous avalanche conditions exist. A powerful storm is moving through the region today raising the avalanche danger to <strong>HIGH</strong>. Heavy rain, snow, and very strong winds will cause avalanches to release naturally in many areas and debris could run down avalanche paths into snow-free zones below 1,000'. In the high elevations these avalanches could be several feet deep due to heavy snowfall. <strong>Travel in avalanche terrain is NOT recommended</strong>.&nbsp;</p>",NULL
158499,2025-01-05 0:08:37,2025-01-05 15:55:11,2025-01-05 16:00:00,2025-01-06 16:00:00,Andrew Schauer,forecast,,2,2,"<p>An approaching storm is bringing strong winds to the area, with precipitation increasing starting this afternoon. Expect avalanche danger to increase as the weather arrives. For now the biggest concern is triggering an avalanche up to a foot deep on wind loaded slopes. Conditions will quickly become more dangerous as the storm picks up right around sunset, so pay attention to changing conditions later in the day.</p>",NULL
158431,2025-01-04 6:23:22,2025-01-04 15:50:36,2025-01-04 16:00:00,2025-01-05 16:00:00,Daniel Krueger,forecast,,1,2,"<p>An approaching storm looks to bring increased east winds and snow throughout the day. If the winds arrive sooner than expected, small wind slabs will be the main concern at upper elevations. Otherwise, look out for older wind slabs and glide cracks releasing as avalanches. Give cornices a wide berth and watch for dry loose avalanches on steep slopes.</p>
<p>The avalanche danger is expected&nbsp; to rise as the storm is forecast to become more intense Sunday into Monday evening.&nbsp;&nbsp;</p>",NULL
158371,2025-01-03 14:05:50,2025-01-03 15:33:35,2025-01-03 16:00:00,2025-01-04 16:00:00,John Sykes,forecast,,1,1,"<p>Glide avalanches and lingering isolated wind slabs are the main concerns today. The snowpack is generally stable. However, there is always a possibility of finding an isolated unstable slope in steep terrain. Remember to assess the snowpack as you travel and be aware of general hazards like cornices and dry loose avalanches.&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>","<p>Quiet weather and generally stable snowpack conditions are expected to continue today. Winds could pick up to 10-20 mph out of the east at upper elevations this afternoon but given the strong winds early this week, it is unlikely that there is enough snow left for transport to create widespread wind slabs. Keep an eye out for active wind loading or shooting cracks on wind loaded slopes as a sign that wind slabs are forming. If wind slabs form, they are expected to be less than 1' deep and isolated to areas with strong winds and soft snow remaining on the surface.&nbsp;</p>
<p>General mountain hazards to look out for include cornices, glide cracks, and dry loose avalanches (sluff). Keep in mind that low danger does not mean no danger, and it is important to always assess the snowpack as you travel to identify potential hazards.&nbsp;</p>"
158262,2025-01-02 1:43:00,2025-01-02 16:05:45,2025-01-02 16:00:00,2025-01-03 16:00:00,Mik Dalpes,forecast,,1,1,"<p>With a generally stable snowpack and quiet weather, it is unlikely a person will trigger a slab avalanche today. Although, an old small wind slab in steep upper elevation terrain could be an outlier. There are good chances of triggering a dry loose (sluff) avalanche especially in steep terrain. Continuing to use systems like traveling one at a time in steep terrain, and watching partners from a safe spot will help us be more prepared if a surprise avalanche happens. New glide cracks are still showing up so continue to avoid traveling under them.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>","<p><strong>Wind Slab</strong>: An easterly wind event that began over the weekend diminished on Tuesday night. While calm weather prevails today, there are some older wind slabs in the upper elevations that are sitting on weak snow that formed before the winds arrived. There's a chance a person could trigger one of these avalanches but they could be pretty stubborn and should only be 1' deep or so. Older wind slabs may not give signs like shooting cracks or whumpfs, but they may sound or feel hollow.&nbsp;</p>
<p><strong>Dry Loose:</strong> Small dry loose ""sluffs"" were triggered yesterday by riders on the Seattle Ridge side of Turnagain Pass. We expect this to be the case today especially in steep terrain. Watch for hazards below in case you get caught up in sluff and knocked over.&nbsp;</p>
<p><strong>Cornice:</strong> We found an old, large cornice fall yesterday on the Seattle Ridge side of Turnagain Pass. With quiet weather, the cornice fall activity has been slowing down, and it's unlikley a cornice fall would trigger a larger slab avalanche, but falling off a ridge with a chunk of cornice might not be the best part of the day.</p>
<p><strong>Glide:</strong> The glide activity has slowed, but yesterday a new crack was noticed on Seattle Ridge. We hope the slow will come to a stop, but until then, continue to avoid traveling underneath glide cracks when possible.</p>"
158175,2025-01-01 1:28:38,2025-01-01 16:15:42,2025-01-01 16:00:00,2025-01-02 16:00:00,Mik Dalpes,forecast,,1,2,"<p>Triggering a wind slab avalanche that could be 1 to 2' deep, which formed over weak snow in the last 2 days, is still a concern despite diminishing winds today. This problem can be found on upper elevation wind loaded slopes. Glide cracks are creeping downhill so avoid spending time underneath them when possible.</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>Happy New Year! We are looking forward to being in the mountians with our snow community in 2025.</p>
<p>&nbsp;</p>",NULL
158109,2024-12-31 9:26:15,2024-12-31 15:54:42,2024-12-31 16:00:00,2025-01-01 16:00:00,Daniel Krueger,forecast,,2,3,"<p>Strong east winds will make it easy to trigger a wind slab avalanche 1 to 2&rsquo; deep or deeper. These will be growing larger throughout the day and may be easier to trigger and larger than expected because they are sitting on top of a weak layer. Today is not the day to get out on steep wind loaded slopes. Look out for cornices falling and glide cracks releasing as avalanches and try to avoid spending time underneath either of them.&nbsp;</p>
<p><strong>__________________________________</strong></p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>If you haven't done so yet, please consider becoming a member of the avalanche center! The 'Member in December' campaign has a few days left - more details <a href=""https://www.cnfaic.org/become-a-member-in-december/"" target=""_blank"" rel=""noopener"">HERE</a>. We rely heavily on public support to keep us running and would like to send a big THANK YOU to everyone who has donated past and present!</p>
<p>&nbsp;</p>",NULL
158055,2024-12-30 14:17:34,2024-12-30 17:01:45,2024-12-30 16:00:00,2024-12-31 16:00:00,Wendy Wagner,forecast,,1,2,"<p>An increase in ridgetop winds today could form wind slabs in the higher elevations. These would likely be in the 6 to 12"" range and could be easy to trigger. Watch for winds actively drifting snow into fresh slabs. Glide cracks are still opening up in places and worth continuing to look for and limit time underneath.</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong><br>If you haven't done so yet, please consider becoming a member of the avalanche center! The 'Member in December' campaign has a few days left - more details <strong><a href=""https://www.cnfaic.org/become-a-member-in-december/"" target=""_blank"" rel=""noopener"">HERE</a></strong>. We rely heavily on public support to keep us running and would like to send a big THANK YOU to everyone who has donated past and present!</p>",NULL
157936,2024-12-29 4:51:32,2024-12-29 15:42:24,2024-12-29 16:00:00,2024-12-30 16:00:00,Andrew Schauer,forecast,,1,2,"<p>Our main concern is the lingering possibility of triggering an avalanche on a potential weak layer buried about 2 feet deep. This is becoming less likely, but it is still worth assessing before heading into steep consequential terrain. The glide avalanche cycle also appears to be slowing down, but it is still worth paying attention to and avoiding traveling below open glide cracks.</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong><br>If you haven't done so yet, please consider becoming a member of the avalanche center! The 'Member in December' campaign has a few days left - more details <strong><a href=""https://www.cnfaic.org/become-a-member-in-december/"" target=""_blank"" rel=""noopener"">HERE</a></strong>. We rely heavily on public support to keep us running and would like to send a big THANK YOU to everyone who has donated past and present!</p>",NULL
157789,2024-12-27 17:04:12,2024-12-28 15:58:15,2024-12-28 16:00:00,2024-12-29 16:00:00,Mik Dalpes,forecast,,2,2,"<p>There may be a chance a human could trigger an avalanche 2' deep or more in the upper elevations on a layer of buried weak snow. We recommend evaluating the snowpack before committing to steep terrain. Glide avalanche activity seems to have slowed, but we don't know if it's finished. Continue to avoid spending time underneath glide cracks when you can.</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong><br>If you haven't done so yet, please consider becoming a member of the avalanche center! The 'Member in December' campaign has a few days left - more details <strong><a href=""https://www.cnfaic.org/become-a-member-in-december/"" target=""_blank"" rel=""noopener"">HERE</a></strong>. We rely heavily on public support to keep us running and would like to send a big THANK YOU to everyone who has donated past and present!</p>",NULL
157737,2024-12-27 1:48:01,2024-12-27 15:47:35,2024-12-27 16:00:00,2024-12-28 16:00:00,John Sykes,forecast,,2,2,"<p>During this period of calm weather, we are mostly concerned about lingering buried weak layers at upper elevations and glide avalanches. Above 2500' human triggered avalanches 2+' deep are possible in isolated areas on buried weak layers. We recommend evaluating the snowpack before entering steep terrain. Also, try to avoid spending time underneath glide cracks to minimize your exposure to possible glide avalanches.&nbsp;</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong><br>If you haven't done so yet, please consider becoming a member of the avalanche center! The 'Member in December' campaign has a few days left - more details <strong><a href=""https://www.cnfaic.org/become-a-member-in-december/"" target=""_blank"" rel=""noopener"">HERE</a></strong>. We rely heavily on public support to keep us running and would like to send a big THANK YOU to everyone who has donated past and present!</p>",NULL
157653,2024-12-26 5:33:19,2024-12-26 15:49:37,2024-12-26 16:00:00,2024-12-27 16:00:00,Andrew Schauer,forecast,,2,2,"<p>There are two concerns in the Turnagain Pass area. The first is the lingering possibility of triggering an avalanche where recent winds have blown snow into stiffer slabs up to 2' deep or deeper that may still be reactive today. These avalanches are most likely to be found above 2500' in steep, wind loaded start zones. The second is the ongoing glide avalanche cycle, which is still best managed by avoiding spending time under open glide cracks.</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong><br>If you haven't done so yet, please consider becoming a member of the avalanche center! The 'Member in December' campaign has a few days left - more details <strong><a href=""https://www.cnfaic.org/become-a-member-in-december/"" target=""_blank"" rel=""noopener"">HERE</a></strong>. We rely heavily on public support to keep us running and would like to send a big THANK YOU to everyone who has donated past and present!</p>",NULL
157549,2024-12-24 19:47:36,2024-12-25 16:05:02,2024-12-25 16:00:00,2024-12-26 16:00:00,Wendy Wagner,forecast,,2,3,"<p>Continuing east winds in the upper elevations this morning (above 2,500') will keep wind slab avalanches the main concern for Turnagain Pass. Fresh slabs are likely to be around a foot deep and could be easy to trigger. Cornices are also suspect for breaking off. Watch out for slopes with recent wind drifted snow and give cornices a wide berth. Below 2,500', the wet snow is freezing making avalanches in this elevation band less likely.</p>
<p>____________________________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong><br>If you haven't done so yet, please consider becoming a member of the avalanche center! The 'Member in December' campaign has a few days left - more details <strong><a href=""https://www.cnfaic.org/become-a-member-in-december/"" target=""_blank"" rel=""noopener"">HERE</a></strong>. We rely heavily on public support to keep us running and would like to send a big THANK YOU to everyone who has donated past and present!</p>",NULL
157514,2024-12-24 7:07:02,2024-12-24 17:04:07,2024-12-24 16:00:00,2024-12-25 16:00:00,Daniel Krueger,forecast,,3,3,"<p>Above 2,500&rsquo; strong east winds will make it easy for a human to trigger a wind slab avalanche 1 to 3&rsquo; deep. Below 2,500&rsquo; wet avalanches may be a concern where rain has saturated the snowpack. The safest option is to avoid steep wind loaded slopes, and consider more conservative objectives today if you find yourself above treeline. Continue to look out for and avoid glide cracks if at all possible.</p>",NULL
157430,2024-12-23 1:34:39,2024-12-23 16:01:11,2024-12-23 16:00:00,2024-12-24 16:00:00,Mik Dalpes,forecast,3,4,4,"<p>Today is the third day in a row of heavy snow and rain with strong easterly winds. Dangerous avalanche conditions continue with storm slab and wind slab problems in the upper elevations and wet snow problems below 2,500'. With the warm and wet weather we expect glide avalanche activity to continue. <strong>Travel in avalanche terrain is not recommended</strong>.</p>",NULL
157348,2024-12-22 3:57:35,2024-12-22 15:50:46,2024-12-22 16:00:00,2024-12-23 16:00:00,Andrew Schauer,forecast,3,4,4,"<p>Heavy snow and rain with strong easterly winds are expected to continue today. This will make for dangerous avalanche conditions with wet snow avalanche problems below 2500', and new snow avalanche problems including storm and wind slabs at higher elevations. Continued rain on snow below 2500' may also increase glide avalanche activity. We are expecting another action-packed day with weather and avalanches, and <strong>travel in avalanche terrain is not recommended.</strong></p>",NULL
157298,2024-12-21 14:05:08,2024-12-21 15:51:58,2024-12-21 16:00:00,2024-12-22 16:00:00,John Sykes,forecast,3,4,4,<p>A strong storm impacting the region will rapidly increase the avalanche danger throughout the day. Travel in avalanche terrain is not recommended. Lower elevation terrain that is typically safe could be hazardous today due to avalanches running into valley bottoms.&nbsp;</p>,NULL
157211,2024-12-20 13:58:37,2024-12-20 15:25:19,2024-12-20 16:00:00,2024-12-21 16:00:00,John Sykes,forecast,,2,3,<p>Windy conditions are expected to continue today with snow above 1700'. Human triggered or natural wind slabs up to a foot deep on leeward slopes are the main concern. In isolated locations a layer of buried surface hoar underneath older wind slabs could cause larger human triggered avalanches. Glide avalanches continue to release and we recommend avoiding glide cracks.</p>,NULL
157085,2024-12-19 0:31:13,2024-12-19 15:44:42,2024-12-19 16:00:00,2024-12-20 16:00:00,Mik Dalpes,forecast,,2,3,"<p>Strong easterly winds are forecast today making natural wind slab avalanches possible and human triggered avalanches likely in the upper elevations. These ""pillows"" of windblown snow could be 1 to 2' deep and are typically found below ridgelines, on convex rolls, and in cross loaded gullies. Two new glide avalanches were noticed yesterday, which means this problem is still active. Visibility could be limited so keep your eyes out for glide cracks and avoid spending time underneath them if possible.</p>",NULL
157006,2024-12-18 1:37:53,2024-12-18 16:35:20,2024-12-18 16:00:00,2024-12-19 16:00:00,Mik Dalpes,forecast,,2,2,"<p>With strong east to northeast winds blowing through the day yesterday, wind slabs that could be 1 to 2' deep are the main concern today. These ""pillows"" of windblown snow can be found below ridgelines and in cross loaded gullies. The size of the avalanches today could take us for a ride to a place we don't want to go, so watch for hazards like rocks and cliffs that we might get pushed into if we get surprised. Glide avalanches are still a concern. It is difficult to avoid traveling underneath glide cracks in Turnagain Pass these days so we recommend a safe travel plan that includes moving quickly and one at a time.</p>",NULL
156923,2024-12-16 23:54:24,2024-12-17 16:13:08,2024-12-17 16:00:00,2024-12-18 16:00:00,Daniel Krueger,forecast,,2,3,<p>Wind slabs 1 to 1.5' deep will be easy to trigger above treeline today. In mid elevations these may be forming on a slick crust. Easing into steep terrain and steering clear of steep wind loaded slopes is the safest option. Glide cracks continue to release so avoid spending time under them whenever possible.&nbsp;</p>,NULL
156859,2024-12-16 3:58:38,2024-12-16 15:48:19,2024-12-16 16:00:00,2024-12-17 16:00:00,Wendy Wagner,forecast,,2,3,<p>Increasing winds in the upper elevations will likely be forming touchy wind slabs around a foot deep throughout the day. Winds could also form thin slabs over slick crusts in the mid elevations. These slabs could release naturally or be easily triggered by people on steep freshly wind loaded slopes. Glide avalanches remain an issue in many areas so continuing to steer clear of glide cracks is recommended.&nbsp;</p>,NULL
156768,2024-12-15 3:26:19,2024-12-15 15:31:48,2024-12-15 16:00:00,2024-12-16 16:00:00,Andrew Schauer,forecast,,2,3,"<p>An increase in winds will make it easy to trigger an avalanche up to a foot deep, and may even make some natural avalanches. Expect to find increasing avalanche danger as the weather picks up today, and plan on avoiding steep wind loaded slopes. Glide avalanches also remain a major concern in the Turnagain Pass area. The best way to manage this problem is to avoiding spending time under slopes with open glide cracks.</p>
<p>_________________________________________________________</p>
<p><strong>Special Anouncements</strong></p>
<p><strong>Sundog Mountain Guides is hosting Avy Savvy Night at Girdwood Brewing Company tonight from 6-8 pm.</strong> This will include a discussion on rescue techniques and some time to practice using avalanche rescue gear. Bring your rescue gear and sharpen your skills!</p>
<p>&nbsp;</p>",NULL
156690,2024-12-14 6:06:38,2024-12-14 19:00:06,2024-12-14 16:00:00,2024-12-15 16:00:00,Daniel Krueger,forecast,,2,2,"<p>There is a chance of triggering a wind slab avalanche 1-2&rsquo; deep. They can be found in upper elevations on steep wind loaded slopes. Glide avalanches are continuing to release so try and minimize time spent under glide cracks or avoid them altogether.&nbsp;&nbsp;</p>
<p>&nbsp;</p>",NULL
156607,2024-12-13 5:30:37,2024-12-13 17:30:23,2024-12-13 16:00:00,2024-12-14 16:00:00,John Sykes,forecast,,2,2,"<p>Human triggered avalanches 1-2' deep are possible today within the new snow that fell this week. Due to a lack of recent observations from high elevations, we have a high degree of uncertainty about how sensitive these surface snow avalanches will be. We recommend easing into steeper terrain and assessing the stability of the new snow, especially in wind loaded areas. Glide avalanches also continue to be a concern and we recommend avoiding glide cracks if possible.&nbsp;</p>
<p>_________________________________________________</p>
<p><strong>Special Announcements</strong></p>
<p>Looking to dust off your rescue skills?<strong>&nbsp;Hatcher Pass Avalanche Center is hosting a free avalanche rescue workshop next Saturday, December 14&nbsp;</strong>at the Hatcher Pass &ndash; Fishhook (Marmot) Lot. Visit&nbsp;<a href=""https://www.hpavalanche.org/"" target=""_blank"" rel=""noopener"">hpavalanche.org</a> for more info.&nbsp;</p>",NULL
156524,2024-12-12 0:33:15,2024-12-12 18:14:08,2024-12-12 16:00:00,2024-12-13 16:00:00,Mik Dalpes,forecast,,2,3,"<p>Yesterday's storm produced more wind than snow and the wind is still blowing. This makes wind slab avalanches above 2,500' our primary concern. &nbsp;We recommend a cautious approach in the alpine today as there are good chances a human could trigger one of these slides that could be 1 to 3' thick. Be wary of stiff snow over softer snow and a shooting crack is a clear sign of unstable snow. Glide avalanches are still a concern. Avoid traveling underneath glide cracks and steer clear of runout zones when possible.</p>
<p>_________________________________________________</p>
<p><strong>Special Announcements</strong></p>
<p>Looking to dust off your rescue skills?<strong>&nbsp;Hatcher Pass Avalanche Center is hosting a free avalanche rescue workshop next Saturday, December 14&nbsp;</strong>at the Hatcher Pass &ndash; Fishhook (Marmot) Lot. Visit&nbsp;<a href=""https://www.hpavalanche.org/"" target=""_blank"" rel=""noopener"">hpavalanche.org</a> for more info.&nbsp;</p>",NULL
156465,2024-12-11 4:33:33,2024-12-11 15:58:49,2024-12-11 16:00:00,2024-12-12 16:00:00,Mik Dalpes,forecast,3,4,4,"<p>Another warm storm is creating dangerous avalanche conditions today. Strong east winds are blowing at the ridgetops and another 2 to 3"" of rain is forecast with heavy snow above 2,500'.&nbsp; Avalanche danger is <strong>HIGH</strong>. We expect natural storm snow avalanches occurring in the upper elevations and wet snow avalanches in mid elevations. These avalanches could be large enough to run down to the bare ground that exists below 1,000'.</p>
<p>*Travel in avalanche terrain is NOT recommended today.</p>
<p>__________________________________________________</p>
<p><strong>Special Announcements</strong></p>
<p>Looking to dust off your rescue skills?<strong>&nbsp;Hatcher Pass Avalanche Center is hosting a free avalanche rescue workshop next Saturday, December 14&nbsp;</strong>at the Hatcher Pass &ndash; Fishhook (Marmot) Lot. Visit&nbsp;<a href=""https://www.hpavalanche.org/"" target=""_blank"" rel=""noopener"">hpavalanche.org</a> for more info.&nbsp;</p>",NULL
156436,2024-12-10 15:01:00,2024-12-10 16:54:16,2024-12-10 16:00:00,2024-12-11 16:00:00,Daniel Krueger,forecast,,3,3,"<p>The storm looks to bring 50+ mph winds today, another 0.5&rdquo; of rain, and more than 5&rdquo; of new snow above 2,500&rsquo;. Wind slabs 2 to 3&rsquo; thick will be easy to trigger on steep wind loaded slopes. Storm slabs avalanches are likely above treeline on steep slopes where snow is falling. Below 2,500&rsquo;, rain is increasing the chance of wet snow avalanches. The most conservative option today is to recreate away from steep slopes, including slopes above you that could slide, and runout zones.&nbsp;</p>",NULL
156304,2024-12-08 19:00:22,2024-12-09 16:02:10,2024-12-09 16:00:00,2024-12-10 16:00:00,Wendy Wagner,forecast,3,4,4,"<p>A warm and rainy storm is raging today. Winds are topping out around 100 mph and 2-3 inches of rain is expected with heavy snowfall above 2,000'. Avalanche danger is&nbsp;<strong>HIGH</strong>. We can expect to see natural storm snow avalanches occurring in the upper elevations and wet snow avalanches in mid elevations. Below 1,000' where bare ground exists, debris from larger avalanches above could run down slide paths into this snow-free zone.</p>
<p>*Travel in avalanche terrain is NOT recommended while the storm peaks today.</p>
<p>__________________________________________________</p>
<p><strong>Special Announcements</strong></p>
<p>Looking to dust off your rescue skills?<strong>&nbsp;Hatcher Pass Avalanche Center is hosting a free avalanche rescue workshop next Saturday, December 14&nbsp;</strong>at the Hatcher Pass &ndash; Fishhook (Marmot) Lot. Visit&nbsp;<a href=""https://www.hpavalanche.org/"" target=""_blank"" rel=""noopener"">hpavalanche.org</a> for more info.&nbsp;</p>",NULL
156256,2024-12-08 1:29:57,2024-12-08 15:44:03,2024-12-08 16:00:00,2024-12-09 16:00:00,Andrew Schauer,forecast,,3,3,"<p>Active weather returns today. Wind will be the main concern during the daylight hours, making it easy to trigger an avalanche up to a foot deep on wind loaded slopes, especially at higher elevations. We will likely see some natural avalanche activity as the weather continues to pick up through the day. There is also still a very good chance we will see continued glide avalanche activity. Watch for increasing danger during the day, especially if the precipitation arrives earlier than expected.</p>
<p>__________________________________________________</p>
<p><strong>Special Announcements</strong></p>
<p>Looking to dust off your rescue skills?<strong>&nbsp;Hatcher Pass Avalanche Center is hosting a free avalanche rescue workshop next Saturday, December 14&nbsp;</strong>at the Hatcher Pass &ndash; Fishhook (Marmot) Lot. Visit&nbsp;<a href=""https://www.hpavalanche.org/"" target=""_blank"" rel=""noopener"">hpavalanche.org</a> for more info.&nbsp;</p>",NULL
156186,2024-12-07 4:34:20,2024-12-07 15:49:10,2024-12-07 16:00:00,2024-12-08 16:00:00,Andrew Schauer,forecast,1,3,3,"<p>Glide avalanches are the biggest concern today in the Turnagain Pass zone. The brief break in the weather is not expected to do much to change the alarming rate of glide avalanche activity we've seen, especially this week. These avalanches are very dangerous and unpredictable. The only way to manage the problem is to avoid spending time below open glide cracks. This is becoming more and more difficult, and requires getting a good look at overhead terrain before traveling under steep slopes. If you manage to find cold snow in the alpine, there is also a chance you might be able to trigger wind slab avalanches, especially in steep gullies, below ridgelines, or on convex rolls.</p>
<p>__________________________________________________</p>
<p><strong>Special Announcements</strong></p>
<p>Looking to dust off your rescue skills?<strong> Hatcher Pass Avalanche Center is hosting a free avalanche rescue workshop next Saturday, December 14 </strong>at the Hatcher Pass &ndash; Fishhook (Marmot) Lot. Visit <a href=""https://www.hpavalanche.org"" target=""_blank"" rel=""noopener"">hpavalanche.org</a> for more info.</p>",NULL
156144,2024-12-06 14:28:14,2024-12-06 15:45:06,2024-12-06 16:00:00,2024-12-07 16:00:00,John Sykes,forecast,2,3,3,"<p>Stormy weather continues today with 30-40 mph winds and up to 1&rdquo; of water. Natural and human triggered avalanches are likely. Wet avalanches will be found below 2500' with wind slabs above 2500'. Glide avalanches are releasing at an alarming rate and creating large and destructive avalanches. If you get out today we recommend avoiding steep slopes and being aware of runout zones from overhead avalanches that could release naturally.</p>
<p><strong>Portage/Placer</strong>: Coastal areas have received almost 7"" of water this week. This is a very big load on top of the existing snowpack. Natural avalanches are especially likely in these areas receiving the heaviest precipitation.</p>",NULL
156043,2024-12-05 3:50:39,2024-12-05 15:55:51,2024-12-05 16:00:00,2024-12-06 16:00:00,John Sykes,forecast,2,3,3,"<p>Three days of continuous rain up to about 2500' are creating unstable avalanche conditions. Natural avalanches are likely in steep terrain where wet snow and glide cracks are causing avalanches large enough to bury a person. At higher elevations where snow is falling, the combination of wind and new snow will make it easy to trigger an avalanche within the new snow. We recommend a cautious approach to avalanche terrain today, including avoiding runout zones from overhead avalanche paths.&nbsp;</p>
<p><strong>Portage/Placer</strong>: Coastal areas have received almost 6"" of total precipitation over the past few days which is a big load on top of the existing snowpack. Natural avalanches are especially likely in these areas receiving the heaviest precipitation.</p>",NULL
155971,2024-12-04 0:41:58,2024-12-04 16:04:39,2024-12-04 16:00:00,2024-12-05 16:00:00,Mik Dalpes,forecast,2,3,3,"<p>Wet avalanches are the main concern today below 3,000' where rain is falling on dry snow. Rollerballs are a sign that this type of problem could occur. At the highest elevations strong winds and snowfall are building drifts of dense snow that could be 2' deep or more. It will be likely for a human to trigger a wind slab where these drifts are forming. Watch for and avoid areas with blowing snow.</p>
<p>Glide cracks are still a concern and could release into large and dangerous avalanches. They are more difficult to see in these cloudy conditions, but look for that ""brown frown"" or wrinkly snow and avoid traveling underneath if possible.</p>
<p><strong>Portage/Placer</strong>: This area received over 4"" of water (rain) in the last 24 hours. Above rainline this is 4+ feet of new snow. Avalanche conditions are especially dangerous where this amount of precipitation has fallen.</p>",NULL
